id,w,k,n,ll_token,u_mass,c_v,c_uci,c_npmi
-3930117014532851478,48,19,2610,-8.39733,-3.9107776443515023,0.3768680929128828,-4.753884587368233,-0.11089532364682231
-7242444135454783942,44,9,2780,-8.43833,-2.623121276937982,0.3604032861734232,-2.9290418090271526,-0.06818647022172039
-2987558986837343512,30,5,2620,-8.39404,-2.221767760003411,0.3503609715842343,-1.546532375255254,-0.03226626321188754
-1726358209125484807,31,15,2600,-8.38191,-3.4649093823836936,0.3501379107698709,-3.91765334250639,-0.09041813818207833
-7242452964316105989,44,18,2770,-8.40481,-3.59036373587817,0.375954362366406,-4.755988566515866,-0.1152536578380708
8681888288231368392,42,17,2700,-8.37494,-3.5645227896950584,0.3712576871751768,-4.4070962918506265,-0.1037004413119765
-2197625868060830286,32,5,2620,-8.40574,-2.3332821464746187,0.32534343694707163,-1.769377488110512,-0.044190955046556
4108362905858756933,37,7,2730,-8.43276,-2.678513549957869,0.31821891430376725,-2.4621184161287966,-0.058054611434341444
-3930110712091936421,48,8,2640,-8.46219,-2.667904018360571,0.3497635934780591,-2.867048387711341,-0.06767796068526113
8681897116670942701,42,24,2640,-8.40112,-3.8108372742455443,0.3993701972374161,-5.089796838733243,-0.1250479903832594
-2987580428141663683,30,20,2760,-8.37661,-3.7194969605949,0.3705419691231292,-4.4674836123446235,-0.10616597771692715
-3458835483558286378,47,6,2670,-8.40188,-2.497028684012843,0.34856097932067104,-2.702244077097293,-0.0629228928785202
5369553598955403696,38,17,2760,-8.37872,-3.5439031999750754,0.39566230111030903,-4.369260138535563,-0.1008152477722846
6159486718715218278,40,17,2620,-8.38373,-4.0809337002881865,0.36135968051674283,-4.581247526094648,-0.10888975297984561
-3458825387919380798,47,14,2730,-8.39352,-3.446433713025787,0.3659058875509786,-4.404982425023998,-0.10951348168672179
8681910990110551220,42,15,2790,-8.36403,-3.4646754881041884,0.3886090933326078,-4.017410521812592,-0.09219144525184929
1585948729167960273,35,17,2630,-8.38488,-3.680935844393095,0.3713762277315568,-4.295263307008397,-0.0995918278204686
-936412472723835505,33,17,2770,-8.37881,-3.7815512104880793,0.33477022569607623,-4.290990162887848,-0.10454168504937565
6630746818814981855,39,21,2620,-8.38705,-3.885461565388476,0.3846577802483781,-4.715911114742895,-0.11223871699001545
-3930109446276683362,48,9,2740,-8.41597,-3.2471828886218677,0.3404924804617008,-3.818949899306016,-0.09540472420185006
-936437701333328357,33,13,2650,-8.3764,-3.5382936335631503,0.3673019325765121,-3.855192460732594,-0.08700705517469658
4108350292763331369,37,17,2660,-8.38636,-3.847624693252085,0.3661203908568816,-4.424269815210423,-0.10533582655992622
-8503647435544329607,43,9,2750,-8.46105,-3.005305463836791,0.328730218034131,-3.343833972522409,-0.08352892614480016
324785781461597926,34,21,2630,-8.38112,-3.7499479934444455,0.37480785418098916,-4.591105682478549,-0.110040348253835
-5981242087365340294,45,6,2640,-8.44261,-2.496299614244094,0.33715991965010605,-2.502468145565324,-0.06184270588271123
4108342730372019919,37,23,2740,-8.381,-4.581999058758375,0.3791339118354217,-5.1843446737770105,-0.1302939158779084
-936428873077831790,33,6,2780,-8.42444,-2.261826826388367,0.3794468157052315,-1.9613961880320803,-0.04205408097899758
-7242451698169979014,44,19,2630,-8.40407,-3.6212406332483993,0.37031372877995616,-4.5208039076411906,-0.10775820515843823
8681888288191756726,42,17,2730,-8.37308,-3.5590842064121317,0.3718183648048361,-4.343032415063317,-0.09960612546466312
-2197625868030539012,32,5,2650,-8.3981,-2.385664969777206,0.2908249001658867,-1.9605471635583143,-0.048578508877393
4108362905898368599,37,7,2700,-8.43008,-2.5753337699934065,0.33242511514536865,-2.3079157394303143,-0.05520151308232458
-3930091790655787664,48,7,2780,-8.47257,-2.8093226631580848,0.3036909323936186,-2.9162841231174306,-0.0758559610390023
6159518248675140323,40,10,2670,-8.39661,-3.260503981098945,0.34842797671819287,-3.671732742950558,-0.08606602561430607
4108372999034748927,37,15,2700,-8.39575,-3.646054670236759,0.38616750178057363,-3.8420942465624255,-0.08428050258297135
-3930118274527519733,48,18,2790,-8.40794,-3.6994899328504576,0.36722767081262275,-4.506882694733388,-0.10450904763504237
-7242442869695453235,44,10,2600,-8.42123,-2.8839588599965955,0.35951681156314963,-3.442386928936437,-0.07947957574408544
-2987558986727828906,30,5,2650,-8.39754,-2.167676233204456,0.33937062963480835,-1.2862637553296676,-0.02433504270451502
-1726358209207038237,31,15,2670,-8.3773,-3.87075021341077,0.3589925158512495,-4.354608992113117,-0.10490921409417861
2847179779086627044,36,15,2740,-8.36791,-3.2280849703068357,0.36838999206025136,-3.935839683658321,-0.08955920536798276
-3458822870479171500,47,8,2610,-8.4197,-2.405051601178414,0.3299267586755401,-2.514407889933384,-0.059332039580131855
-2668923802961431905,49,19,2620,-8.4129,-3.8262971810607276,0.37666880296124744,-4.889253634784097,-0.11737245846599065
-8503629778707122753,43,7,2790,-8.44709,-2.5350555155558574,0.3296063150581227,-2.2675202623292097,-0.0533419903268449
-2197610738447914232,32,17,2610,-8.37626,-3.6984839178896873,0.37375841134244303,-4.21846725644047,-0.09622157206681312
-8503653746317675112,43,18,2800,-8.39814,-3.8340237571977664,0.37717416849993274,-4.696048400256681,-0.11279618076490358
-936427611710735813,33,5,2610,-8.40941,-2.248658622636722,0.34053095807040756,-1.8598534673719551,-0.04534516353064242
1585982786466347920,35,10,2680,-8.41979,-2.9895867756331596,0.36739884623264263,-3.2689648518204826,-0.07611702957984015
2847167168323629578,36,5,2760,-8.4056,-2.2256688200906383,0.3060634034298516,-1.7792836700611396,-0.04227738495180393
-2668911190725812503,49,9,2800,-8.43708,-2.7829296614999053,0.33748899594324294,-3.440149672389942,-0.08371203511521225
6630769519200571865,39,7,2600,-8.44061,-2.400494753573495,0.3412817887710061,-2.392707880507185,-0.05720171858138209
-3458836744995285295,47,7,2680,-8.46913,-2.498415827538822,0.34281968079318836,-2.736668259250099,-0.06931401830812844
7420708940247902994,41,6,2660,-8.39146,-2.269368929438682,0.3350875033425161,-2.074695644080316,-0.04788874997407345
-2197610738592380308,32,17,2750,-8.35351,-3.790185720616275,0.3752474067909012,-4.214366315292216,-0.09626554675306984
-2987579172124472714,30,21,2730,-8.36797,-3.920069015720467,0.38642920644896844,-4.620903403805472,-0.10877253097788465
324788305179091236,34,19,2610,-8.3875,-3.866810736176483,0.35919809149838666,-4.341362740281934,-0.09930038925769992
7420717769882817577,41,15,2650,-8.39408,-3.3113533139033917,0.35725812103798515,-3.975345210241381,-0.09194083423213252
1585979001624088825,35,9,2630,-8.44334,-3.314971548058411,0.36725715168997247,-3.349768264539877,-0.08206617467832948
5369549814145765973,38,18,2770,-8.38324,-3.6505236443071607,0.37123436629199746,-4.701361488352955,-0.11448520058021888
-4720013564663974029,46,16,2710,-8.39104,-3.906779095694124,0.3839472931817153,-4.663346756474912,-0.11520825725747279
-2668913709839032165,49,11,2640,-8.39492,-3.1449334309514025,0.3538171400805463,-3.9379202275531298,-0.09883432264559407
8681887022509319253,42,16,2800,-8.40218,-3.8708997526366837,0.36516679728912604,-4.519447171918254,-0.10815111378226366
-2987550159395051147,30,12,2760,-8.40297,-3.541754428486456,0.3507330294589757,-3.9782313324753567,-0.09688500232396403
324763081201833208,34,7,2610,-8.4056,-2.447931587444199,0.3280786977029451,-2.209560363520378,-0.051356451561210416
6630754380064545285,39,19,2600,-8.3981,-3.6688737641010185,0.3729164882205208,-4.312860606048416,-0.09795428515651328
4108381827649080586,37,8,2630,-8.45242,-2.5492899578400015,0.3531588645223698,-2.4146572072758272,-0.051460343690137814
-5981254700362901742,45,16,2750,-8.38945,-3.7533554336296704,0.35665489294481845,-4.439685722348733,-0.1090389756753522
6159516987499112382,40,9,2620,-8.39949,-3.103184750178147,0.34564624493915125,-3.450411703149574,-0.0832465292460023
-4720027437819310592,46,5,2740,-8.43632,-2.1179004760034963,0.349313509626023,-1.921693135358111,-0.0457306904932114
-7242441609782338410,44,11,2650,-8.38935,-3.562437488447822,0.36531095891280074,-3.9883525375384337,-0.09742981039481946
8681899633225714759,42,6,2620,-8.45683,-2.2374705043877072,0.360978445242794,-1.9642207695312448,-0.046343345011674864
-936413733615591490,33,18,2780,-8.36476,-3.9035198251567524,0.3978212110537702,-4.559103250681298,-0.11208060967830856
2847168434423154593,36,6,2680,-8.43021,-2.4416926107787718,0.35594934365035863,-2.1380126831981268,-0.04621813931990795
-4720016080871561485,46,18,2760,-8.40521,-3.596023250983543,0.3797091033411639,-4.673098683185341,-0.11285894882095066
4108342730257845117,37,23,2770,-8.39074,-4.176536003246227,0.39483170510215365,-4.799488417407537,-0.11540979379600685
-5981242087330388824,45,6,2610,-8.43752,-2.302037557448115,0.3305510084040372,-2.3669776309914106,-0.05997565790909843
-2668923803108228079,49,19,2750,-8.41083,-3.9171199718815277,0.3565487936357761,-5.153978065321448,-0.1278479119315962
-936437701335658455,33,13,2660,-8.37785,-3.444178110455953,0.36367530118113317,-3.9595663796311227,-0.0911043282249506
8681917289902144851,42,8,2650,-8.4661,-2.5037320016239835,0.32821332101565204,-2.4084952583645625,-0.05690916987112816
-1726358209074222651,31,15,2780,-8.37679,-3.481943161525125,0.3428217700780875,-4.203243825196364,-0.1016852940025342
-7242451698004542056,44,19,2740,-8.39016,-3.645094843493547,0.36715011721358376,-4.658100069500081,-0.11246098091697289
-2987552685789827059,30,14,2790,-8.36752,-3.436492482924637,0.38300904165772626,-3.5524379188182365,-0.0745791568304872
1585948729282135075,35,17,2600,-8.39591,-3.5590673029771778,0.3745987035280656,-4.167949092624112,-0.09612659766744144
6159515731302503867,40,8,2760,-8.4277,-2.7342628287326995,0.3731164709277232,-2.7094373224582275,-0.05974129667165873
-3458825387884429328,47,14,2760,-8.3908,-3.4715082258716516,0.34182498189037414,-4.28411854292395,-0.10462087634650911
-5981254700444455172,45,16,2680,-8.38734,-3.714218600696084,0.3692925541698069,-4.585649109602766,-0.11094366361273014
6159486718726868768,40,17,2610,-8.3951,-3.9486371270859193,0.3698227117574528,-4.5490551505418475,-0.10655598320694155
1585980257876619692,35,8,2750,-8.44547,-2.6503980024011304,0.3414199683739121,-2.5873876139753547,-0.05975866253079155
7420710207456554657,41,5,2780,-8.42285,-2.2613802439845236,0.34262321339898866,-1.9142604804726768,-0.048966158125423084
-2987579171977676540,30,21,2600,-8.37273,-3.9650815729319384,0.38223931962860325,-4.784748483561585,-0.11387321132162297
8681897116677932995,42,24,2650,-8.39553,-3.995293331741742,0.3985907828133051,-5.039368651766366,-0.12176983375737244
-8503647435530349019,43,9,2730,-8.4632,-2.9313374017694187,0.3414844377386964,-3.070732186500568,-0.07392206853602357
324785781596743610,34,21,2610,-8.36917,-3.6035255049560737,0.38353459464931217,-4.313155863605873,-0.10100197923599692
-2197633435110007638,32,15,2750,-8.36849,-3.410307687064113,0.37755788004712293,-3.942417892906005,-0.09366019764513851
2847179779245073708,36,15,2620,-8.37375,-3.2961967455460788,0.3726539842038756,-3.7181643500442147,-0.08331158084189516
-2668923803008033865,49,19,2660,-8.41081,-3.792508448277809,0.35960096529732377,-5.1284804984670815,-0.1279926096386275
2847167168388872322,36,5,2800,-8.4099,-2.2859181172168364,0.31788875786318294,-1.9456805515483655,-0.04854931549734711
-2668911190884259167,49,9,2680,-8.43794,-2.8168650854640966,0.359563441482941,-3.471370355327625,-0.08794802983140834
-4720016081050979031,46,18,2670,-8.39149,-3.5452274157142982,0.36272382501082245,-4.803122723527713,-0.1177668562483553
-8503657531090031267,43,17,2730,-8.38944,-3.519186351208455,0.38631065682470433,-4.600383316714902,-0.1123831232042936
-936428873063851202,33,6,2760,-8.41575,-2.2106410677289836,0.3559711823446456,-1.9375070903604594,-0.04506634664545175
4108364170727990204,37,6,2630,-8.39558,-2.3031670526318093,0.34156288127536766,-2.014992774428699,-0.049504046694804044
6630746818828962443,39,21,2600,-8.39558,-3.8655415906256403,0.38359334606726003,-4.765360643252628,-0.1155739516192554
-3930109446290663950,48,9,2720,-8.41214,-3.2899878276478094,0.3082392648171525,-3.9247961628398897,-0.09878954440745204
-2987552685712933825,30,14,2720,-8.35715,-3.3764808091699416,0.3543435494810789,-3.639391058553995,-0.07903415750556107
-7242451698197940190,44,19,2670,-8.37742,-3.675494494474279,0.37012545616494846,-4.748323498642624,-0.1159011607737829
-1726374604635207350,31,24,2740,-8.37931,-4.1471661936829065,0.3929536749958992,-4.729201266308158,-0.11291385682591792
8681900894569509756,42,7,2790,-8.44301,-2.4147028009703115,0.3290407404064252,-2.348996611544764,-0.0563139184549867
-7242444135545657764,44,9,2690,-8.43216,-2.7244551055600095,0.3545069708143229,-3.0875546396954343,-0.07291503643107625
-1726358209011310005,31,15,2710,-8.37283,-3.4961008711217243,0.34299995341928674,-4.081330290879341,-0.09570287370007942
4108350292777311957,37,17,2640,-8.39365,-3.4100208324556305,0.35943415120001626,-4.083270848729469,-0.09547246962417262
-3930119540638695238,48,17,2720,-8.38057,-3.946032191275478,0.38012121556822376,-5.062925706139672,-0.12965026511862518
6630754379971341365,39,19,2680,-8.38552,-3.829645472493532,0.37083348709242314,-4.559956825454691,-0.10875902531637478
-5981253444252506853,45,15,2800,-8.388,-3.7811459485978247,0.38881471073809953,-4.594041785834036,-0.10968379056146753
8681910990171133768,42,15,2770,-8.375,-3.3431160996668514,0.3709053047975676,-4.103145412054007,-0.09469007645676848
-2987552685643030885,30,14,2660,-8.36885,-3.1904499664531865,0.367415102831551,-3.4080457712507486,-0.07339137593904457
-7242460526239067741,44,20,2800,-8.38535,-3.8052171047395964,0.3827237865684814,-4.996275866380456,-0.12347683047130313
324759296513360581,34,8,2720,-8.45983,-2.2428406670313414,0.3566893172303139,-1.8174199713325803,-0.038997073401245634
8681900894490286424,42,7,2730,-8.44589,-2.4664722155918537,0.3299506824255006,-2.3444765232389213,-0.05713271715097868
-936412472681893741,33,17,2750,-8.38114,-3.8039151994672644,0.3501517085899281,-4.392745689121817,-0.10989284211244744
4108350293014981953,37,17,2700,-8.3894,-3.5704781594794532,0.38383301786229845,-4.166989407375517,-0.0959510775428346
6159515731197649457,40,8,2670,-8.41875,-2.685436477595377,0.3744385744676944,-2.998546584904161,-0.06668743667032676
-4720031220145063847,46,6,2610,-8.41223,-2.168673247668868,0.33381254374815955,-1.8306042622838463,-0.038494749511471776
7420710207388981815,41,5,2710,-8.42163,-2.287228072415194,0.32295086238950266,-2.0619876047398455,-0.0561224262936136
324788304974042612,34,19,2690,-8.38582,-3.850369446614021,0.36058796789230135,-4.32564001806923,-0.09874956588162034
6630763214606646256,39,8,2710,-8.43519,-2.276567060297189,0.3670581303641425,-2.405033526940591,-0.05572509129184799
-2668914975596032774,49,20,2790,-8.41332,-3.9683690064892985,0.3816663389227936,-4.961866223985896,-0.12110699938590282
-3458835483609548534,47,6,2650,-8.40811,-2.3746164050977185,0.36357454644809356,-2.4613473008075513,-0.05693791401598363
5369553599034627028,38,17,2740,-8.37778,-3.469619518550374,0.38035966039889113,-4.0915280614084955,-0.08869714511366185
-4720016081009037267,46,18,2610,-8.40086,-3.6775822024215707,0.3678703647119809,-4.825501227282921,-0.1177124738376391
7420717770125147769,41,15,2730,-8.40795,-3.360716605593718,0.3668921927902694,-4.211787028353241,-0.10212349190263072
1585980257958173122,35,8,2680,-8.44708,-2.4559686491210773,0.3682059547239809,-2.253707648296161,-0.05228112491554768
-936430129328032559,33,7,2610,-8.43374,-2.5934480780937115,0.3527407574681263,-2.5290642819515297,-0.05862944836138968
4108372999083680985,37,15,2790,-8.3794,-3.54320179595332,0.3561346121789262,-3.842934916029208,-0.0868814115484626
-936437701130609831,33,13,2740,-8.36226,-3.710364467853591,0.3559452010402554,-3.9864455197172886,-0.09228119595631762
-3930110712105917009,48,8,2660,-8.46569,-2.682802415458462,0.3561091327062892,-2.9083344455127884,-0.07166765465548208
-936427611773648459,33,5,2680,-8.40231,-2.2276076480201192,0.346316670571138,-1.6382924024024619,-0.03563968649858702
4108361644892437812,37,24,2640,-8.38525,-4.142894939330316,0.3849099663546907,-4.932514252856975,-0.11828301840308435
-8503646174598981368,43,8,2650,-8.45072,-2.449853162905683,0.3614550140043248,-2.249434254174865,-0.049125270871897095
-5981243348618261469,45,7,2720,-8.43683,-2.638823779776598,0.33183761962163505,-2.7539958975354564,-0.066798216467225
5369551080119465696,38,19,2650,-8.38919,-3.9107941433687814,0.36086101328212566,-4.708892453431435,-0.11211343288412684
6159524559613922786,40,15,2750,-8.38979,-3.7818470337460086,0.3762315095455594,-4.45267076904676,-0.10904587139746773
-2668913709920585595,49,11,2730,-8.40865,-3.1688870334220662,0.34276828137273313,-3.77802089785565,-0.09114198515504333
-3458836744801887161,47,7,2770,-8.4474,-2.6648302765937673,0.34139297641325594,-2.952482815249435,-0.0779372930261877
-2987579171875152228,30,21,2640,-8.3675,-3.8895752224811457,0.38678672473945364,-4.705322229444503,-0.11062369089648007
8681880721291705646,42,23,2740,-8.37621,-4.052600741794193,0.3832192507805158,-4.812192228301832,-0.11462631973039643
-7242441609607581060,44,11,2720,-8.38015,-3.6207477591477524,0.36636778266849473,-4.119410337704083,-0.10046567269394786
1585986568561421473,35,15,2740,-8.39497,-3.3611373861438794,0.3716010118555147,-4.038123810478469,-0.09619807928595453
-936415000782301389,33,19,2640,-8.3733,-3.6998471849335686,0.3600731595343784,-4.394478822483327,-0.10368816477480977
8681888288277970352,42,17,2660,-8.39606,-3.6067829227723562,0.35705761317586526,-4.297292947927527,-0.09947087235706259
-3458825388061516776,47,14,2640,-8.38898,-3.7611466768729827,0.3690962266528443,-4.485413913129721,-0.11152333994964934
5369553599022976538,38,17,2690,-8.38267,-3.6038666016401515,0.3841368658840242,-4.2015413142017515,-0.09547105932068899
-4720016080983406189,46,18,2600,-8.39716,-3.741631084102387,0.37030149495600606,-4.96655599652221,-0.12424668125212254
7420717770127477867,41,15,2740,-8.40278,-3.286151586492828,0.37476789622445733,-4.028013034048927,-0.09430267413163888
1585980257862639104,35,8,2730,-8.4555,-2.5766885078010127,0.3345914174252321,-2.469047851695441,-0.05755837519397875
-936430129325702461,33,7,2620,-8.43425,-2.5277159730009786,0.3530024966969433,-2.6135429666787644,-0.06256295678156379
7420710207433253677,41,5,2760,-8.4261,-2.3181925115954884,0.32652854587951613,-1.9509804772698902,-0.05042432207287687
324788304990353298,34,19,2700,-8.4022,-3.8288072922615157,0.35507361966175616,-4.458820993260325,-0.10604270654584778
-2987579171991657128,30,21,2620,-8.36714,-3.9777034718086846,0.38120592168017775,-4.703086040248808,-0.10894513779357753
6630763214581015178,39,8,2700,-8.43443,-2.355420421023429,0.36614615871765904,-2.238713951535197,-0.051943976078790734
-2668914975644964832,49,20,2780,-8.41259,-4.172533391005951,0.35910400236758855,-5.128972405382439,-0.12680797691351084
-3458835483630519416,47,6,2600,-8.40687,-2.425484237142786,0.3680847964223164,-2.6890748712482853,-0.0648641571018737
8681900894525237894,42,7,2700,-8.44587,-2.638768859087396,0.33519186729944944,-2.9382780337636696,-0.07647408279987003
-936412472600340311,33,17,2680,-8.36889,-3.889753557373284,0.343309830886299,-4.432957986257058,-0.10875504783268876
4108350292970710091,37,17,2730,-8.38057,-3.8061338981236164,0.36436385028637663,-4.309241816380281,-0.09891258983502743
6159515731297843671,40,8,2740,-8.43033,-2.8084351500167593,0.37321301601530443,-2.9801211700294052,-0.06647872940320082
-4720031220184675513,46,6,2640,-8.41005,-2.3694790335952094,0.3380617831074452,-2.0228486927612974,-0.04154640800181586
6630754379927069503,39,19,2710,-8.38483,-3.983111701487265,0.36927112789528715,-4.638939803085266,-0.11043533408159012
-5981254700430474584,45,16,2660,-8.40058,-4.011725066282954,0.36630025791295495,-4.696051667115897,-0.11480140865505495
-2987552685677982355,30,14,2630,-8.36524,-3.140048494907016,0.37511793188668724,-3.5306044629305586,-0.07540077886850118
8681910990084920142,42,15,2700,-8.36388,-3.436637850339842,0.3743013322932132,-4.0610514506780495,-0.09333396262031186
-7242460526274019211,44,20,2770,-8.39392,-3.9114604342401718,0.37346480739526555,-4.790911921607245,-0.11184809421905853
324759296548312051,34,8,2690,-8.4382,-2.4594579006942245,0.3860876178556274,-2.380560649448087,-0.05448285415159944
8681917289878843871,42,8,2630,-8.45605,-2.5072455290690496,0.33568351908623995,-2.439036051295261,-0.05628209163372712
-7242444135547987862,44,9,2700,-8.43443,-2.8222585110868668,0.3459726126917089,-3.0552786310908044,-0.07440814620472992
-1726358209088203239,31,15,2760,-8.37907,-3.5346437738166543,0.35819272645127154,-4.2435313356406,-0.1022907476114754
4108351560274895772,37,16,2800,-8.37264,-3.629073885444825,0.3824855828343578,-4.150770879230191,-0.09373773447278133
-3930119540701607884,48,17,2710,-8.39418,-3.8382353211911124,0.3659596779330945,-4.964012661632384,-0.1266153004003816
4108364170851485398,37,6,2620,-8.40028,-2.1896956044269884,0.3522594559659232,-1.8708778018132426,-0.04282617982421078
6630748075086153506,39,20,2760,-8.38509,-3.735158761414703,0.36925640490778333,-4.689068158448532,-0.11225558583190773
-3930109446232411500,48,9,2670,-8.42134,-2.9891744672316616,0.34625346763496617,-3.6225100507154533,-0.08969644510259202
-2987552685803807647,30,14,2770,-8.36405,-3.3140121120307158,0.38175181950746734,-3.6198404065453045,-0.08009050332769889
-7242451697990561468,44,19,2720,-8.38508,-3.57160571127133,0.3674611743342393,-4.553381201803727,-0.11116734487728595
-1726374604628217056,31,24,2750,-8.37433,-4.304812640444869,0.3778647780974958,-5.148824795322075,-0.12974648371621952
2847168434409174005,36,6,2660,-8.42284,-2.449775449573836,0.36619484513992484,-2.213096966456203,-0.04696793770654198
-2668911190770084365,49,9,2710,-8.44925,-2.7675731521200926,0.35609844548631336,-3.200075889296875,-0.07554005735627484
-4720016080857580897,46,18,2740,-8.41225,-3.913364524236098,0.37809846222378485,-4.982619476846414,-0.12277907027311882
-8503657531124982737,43,17,2700,-8.38754,-3.7632695731862764,0.38188243863592614,-4.710067590496821,-0.11490509942483108
-936428873000938556,33,6,2690,-8.42176,-2.2789693858440763,0.35429944244229944,-1.967986357472096,-0.04520405000271863
-8503647435761028721,43,9,2660,-8.45823,-3.0835651014351235,0.3260562279581866,-3.575924812705141,-0.09254141333391518
324784520176055379,34,20,2750,-8.36569,-3.7279371327218414,0.39071080682745,-4.273848846156694,-0.09570284065081407
-2197633435089036756,32,15,2720,-8.39026,-3.347934694996457,0.3753709392097953,-3.8033223172821438,-0.08625196650357524
2847179779140219298,36,15,2650,-8.36376,-3.2420665674974405,0.36414352147421464,-3.655064078499341,-0.0816375882243164
-2668923803094247491,49,19,2730,-8.41552,-3.8452127643365013,0.35587994696033753,-5.259082816573308,-0.13278480569537562
4108381827672381566,37,8,2650,-8.45694,-2.555163817409907,0.35700664105928825,-2.5750275024221825,-0.05826901274084639
-3458825388049866286,47,14,2650,-8.3875,-3.648564633761807,0.36620407842263036,-4.397231320280826,-0.10837337141473043
-5981254700265037626,45,16,2770,-8.3877,-3.8454342409037574,0.35872748989346415,-4.493548368647228,-0.10773200433559925
6159516987606296890,40,9,2640,-8.39981,-2.9900421287893466,0.3458049727826958,-3.1710791936725835,-0.07550267887365704
1585986568545110787,35,15,2730,-8.40049,-3.4955309396608434,0.3688460173714507,-4.105920671401697,-0.09493191806079106
7420708940252563190,41,6,2680,-8.38931,-2.2975892776542217,0.35462362080690885,-2.091985924791443,-0.04688621836367684
8681880721405880448,42,23,2770,-8.37512,-4.228352127739642,0.3829150824297817,-5.129630745398361,-0.12763921092346794
-2197610738559758936,32,17,2770,-8.37266,-3.592669614248271,0.36184397776602695,-3.933821739336806,-0.08650855158875623
-2987579172091851342,30,21,2710,-8.36314,-4.068183504462173,0.3838532575990211,-4.950872120265109,-0.1207090479926819
1585979001628749021,35,9,2650,-8.45102,-3.078138854693518,0.3490096528569364,-3.131897344228136,-0.07585480886015349
