id,w,k,n,ll_token,u_mass,c_v,c_uci,c_npmi
-2668898579958154841,49,7,2920,-8.44287,-2.7805421998083952,0.36995264675062295,-2.766670991290623,-0.06517745835856466
1585980257615648716,35,8,2910,-8.45036,-2.509999634952616,0.34968649808683494,-2.234988774338951,-0.04678211175899019
5369559908034767955,38,10,2920,-8.39955,-3.0404962725312177,0.33952306870313403,-3.1717008634655555,-0.07364674420536749
1585984042658296239,35,13,2800,-8.38204,-3.4755814947495725,0.3392206884656565,-3.8418915289051614,-0.09112749048794538
-2197633435576027238,32,15,2830,-8.38441,-3.488156905682545,0.367545116633221,-3.8207777815094177,-0.08596400214056948
8681899633335229365,42,6,2970,-8.41674,-2.5504159854459654,0.3312013226087383,-2.394422875023736,-0.0576056890080194
-5981253444355031165,45,15,2840,-8.37737,-3.608247214099856,0.3827003159568726,-4.382305722250971,-0.1038139215346026
-3930110712315625829,48,8,2960,-8.46409,-2.930296625550315,0.34097817139722647,-3.4554590865106825,-0.08816387333893289
324761823187748253,34,6,2890,-8.39544,-2.2969272626649153,0.33600951218538705,-2.038466012338455,-0.04514890787183137
2847175997094077803,36,12,2840,-8.37424,-3.2897640337974785,0.3573441816935876,-3.864038972391988,-0.09167844344560085
7420715250942025167,41,9,2930,-8.44617,-2.7882679781529713,0.3455380416774271,-2.9688000097169502,-0.07591792861964536
6159487978870663295,40,18,2810,-8.39926,-3.927996151958391,0.37232942506001554,-4.639116753659027,-0.11499576586239961
-8503632302871994879,43,5,2930,-8.38253,-2.4912794642596383,0.3067845816329038,-2.3288426916982177,-0.059162580129608844
-3930117014264890208,48,19,2840,-8.38912,-3.9807503207245616,0.3680043660550714,-5.034156683555406,-0.12404234823640259
2847146992965047954,36,21,2960,-8.38272,-4.052887476515014,0.3942827659743769,-5.067417315425348,-0.12489747508506424
-3930091790457729334,48,7,2950,-8.47417,-2.7369973189215218,0.3305199676362758,-2.8096653215689846,-0.07417619252244909
6630765731618117522,39,10,2950,-8.40754,-3.473249031452583,0.33641587478136276,-3.6931287642393342,-0.09306838361079536
2847177262506223908,36,13,2870,-8.37641,-3.9315063605506633,0.3347420711847723,-4.256852369462278,-0.1054237997541362
7420708940005572802,41,6,2900,-8.39758,-2.344884732561759,0.3378260042855659,-2.1562375870109216,-0.05246416775463192
6159486718482208478,40,17,2820,-8.39172,-3.892254585124824,0.3670866027897787,-4.43166558235502,-0.10269921118995227
324787047018210107,34,18,2980,-8.37615,-3.655498502123968,0.38474680796229177,-4.190838952904301,-0.09249174825020019
-3930120801474528871,48,16,2870,-8.38873,-3.703924738990994,0.3566768010121841,-4.645661319309657,-0.11275679759963878
2847160867043103325,36,24,2950,-8.37455,-4.156742555081135,0.3914273817355394,-4.782967005731524,-0.11176927628047957
7420683716065596342,41,18,2860,-8.39059,-3.627963662874801,0.3874077697913003,-4.376767472339843,-0.10180116144864362
-7242439092335138818,44,5,2940,-8.40768,-2.2503226183855305,0.31716506166948405,-1.6826420907216761,-0.03625255281725866
-2668923803201431999,49,19,2830,-8.40122,-3.736969230504735,0.36739969201096867,-5.039395676845194,-0.12420762246293922
1585953773173042637,35,21,2910,-8.37071,-3.726603046567427,0.38011004067785104,-4.700048789334061,-0.11293615870179652
-4720019866026053712,46,15,2830,-8.39859,-3.5213298422311796,0.36316659334632445,-4.444309817843253,-0.11094822160387362
-2668909924731141898,49,8,2910,-8.46032,-2.44065477612594,0.33977740409427715,-2.6308427402706043,-0.06426646142500764
1585985303065391840,35,12,2830,-8.38004,-2.9679885127956127,0.36199668274479385,-3.482753540024795,-0.08079552769323914
1585976475150089581,35,7,2920,-8.41118,-2.5719120960052386,0.3386063004345008,-2.1931521688431337,-0.04995031131419554
8681918550770599856,42,9,2940,-8.39424,-2.83409008831047,0.33392403730870873,-3.2111769443058646,-0.07625204264606208
-8503666359928052334,43,24,2800,-8.39928,-3.967764363362044,0.3857947647831841,-5.05980593679593,-0.12236611427480067
-4720009779409287588,46,23,2850,-8.40395,-4.408188753639645,0.3735774628002266,-5.279461571436164,-0.1314774472226245
-2668914975274479250,49,20,2970,-8.40311,-3.9912197187108958,0.3643213617449749,-5.015358531643776,-0.12247076000929351
5369553599311908690,38,17,2970,-8.38075,-3.4637871013345753,0.38962466469155965,-4.049203956730938,-0.0879133606604824
-2987550159255245267,30,12,2880,-8.38361,-3.475654897867327,0.370129692023081,-4.066023950198643,-0.09876199488804073
-4720021126794314503,46,14,2970,-8.3922,-3.8363605075530307,0.3853930860267142,-4.555476573482662,-0.1107050657861645
6159514463737347210,40,7,2990,-8.44892,-2.7353217333802666,0.3334032958762059,-2.864338017941626,-0.07330147658153276
-2197638478642080108,32,11,2940,-8.36769,-2.8610711146542664,0.37711120524492825,-3.108853178275612,-0.06419208795042895
5369575038290791057,38,6,2850,-8.39089,-2.504444612891132,0.34407642385321474,-2.3667156576244093,-0.05681177532030742
8681914772608731727,42,10,2800,-8.42878,-3.3144836401161464,0.34085828671744434,-3.780608249713562,-0.0939320148225885
-7242449181347245686,44,13,2920,-8.37332,-3.097285031885135,0.3775632046149031,-3.6452511010292343,-0.08034603655487366
-5981248398977521079,45,11,2930,-8.3875,-3.358357230456551,0.3497144948778613,-3.9340412997259606,-0.09224745620690648
6630761947174305185,39,9,2810,-8.38854,-2.984164265189894,0.3462345865308591,-3.5937491920505145,-0.0874079332138375
-8503641131066908898,43,12,2960,-8.37463,-3.300053880924317,0.36701849200272535,-3.6424377456082637,-0.08246205259381852
8681883237902400056,42,21,2840,-8.39135,-3.8188138529230584,0.37858090543816936,-4.858579847283748,-0.11490361390505448
-7242458009572450979,44,22,2980,-8.38721,-4.25759095777161,0.38318067590929883,-5.462973530485428,-0.13979422208601788
-5981262272400818912,45,22,2810,-8.39494,-4.04244959299385,0.38503272593651516,-5.173800808168829,-0.12957456939986903
6630755647648342726,39,18,2930,-8.38007,-4.162097762505515,0.3544459556730674,-5.000713784068823,-0.12352818943337758
4108365431752561775,37,5,2810,-8.40326,-2.529174417455859,0.307308589866157,-1.971673791217221,-0.04521292025099847
-7242446655003731930,44,15,2990,-8.40604,-3.480789229174229,0.37009229240840535,-4.446569311340642,-0.10869767939647344
4108376783953901256,37,12,2800,-8.38995,-3.1427422139423116,0.36710076272226533,-3.41183489256051,-0.07455082922145978
-2987558987249770858,30,5,2970,-8.39928,-2.3406736508904364,0.33412453928346963,-1.880731349588466,-0.04459246227743485
-936430128913275115,33,7,2910,-8.43716,-2.523426939628449,0.3345274683060692,-2.376720681673903,-0.055368704675551036
-936411216382760914,33,16,2830,-8.36868,-3.969620651802815,0.3682478030449846,-4.4303092473861,-0.10373490417932328
7420682455346267609,41,19,2990,-8.3791,-3.838273700081427,0.3894563192942425,-4.697886375957786,-0.11077411255361137
324788305482003976,34,19,2870,-8.38787,-3.860440725814602,0.3478900316058366,-4.40276468713486,-0.10173237836486626
-3930119540345102890,48,17,2980,-8.38685,-4.029630414819857,0.37136266577906235,-4.991631060170589,-0.1239972711299389
6630748075482270166,39,20,2980,-8.37708,-3.920935896301652,0.3644958009514468,-4.8650230649149595,-0.11669956265466237
8681888288098552806,42,17,2810,-8.40474,-3.6141559696264953,0.37296921781105496,-4.65901479126718,-0.11330326719022583
324759296851224791,34,8,2950,-8.43156,-2.504780776239466,0.35893528355889326,-2.2945323774138826,-0.054117637555760566
-1726358209421407253,31,15,2870,-8.38953,-3.649740315280353,0.3636066689115535,-4.05577707449375,-0.09454756210252861
2847178523164970093,36,14,2980,-8.38067,-3.957009268790483,0.349425927102171,-4.67505996168249,-0.11658937416213222
324784520693337135,34,20,2930,-8.36589,-3.6609599267484767,0.368427774732781,-4.310297086877695,-0.0999446170982122
-1726388479011515265,31,23,2810,-8.38849,-3.705468702751196,0.379814386937026,-4.563128714454309,-0.10685613712938904
-7242459265645564300,44,21,2870,-8.40297,-3.7897680886028815,0.3873990341257436,-4.501690147612965,-0.10151978225274329
-8503644918341790305,43,11,2890,-8.42591,-3.0834398807171195,0.36590086851623754,-3.389752963756832,-0.07756772578717151
-1726356948364214310,31,14,2930,-8.3671,-3.4219077098546493,0.3668030384244039,-3.873691720702768,-0.0860399879042039
-3458821604913238927,47,11,2900,-8.43189,-3.16465836870459,0.3667081103512716,-4.002972919892425,-0.10079082787992655
-2987556470210338416,30,11,2970,-8.38432,-3.030488255412635,0.3548416764019025,-3.022582369149147,-0.06667942977945561
-4720017341928754428,46,13,2880,-8.37513,-3.490842805092018,0.3647167201947946,-4.346821037011697,-0.10740986087018965
6159513203059960241,40,6,2860,-8.4353,-2.439392329727819,0.32019027497215746,-1.9495596289537647,-0.04001015111444534
-2987582954587701751,30,22,2850,-8.3743,-3.8867783405876906,0.37626575101507886,-4.461305678537373,-0.1021795129366064
5369552341029862465,38,16,2880,-8.3704,-3.851279660131466,0.35872980918693,-4.532814459668041,-0.11088971928899104
8681883237918710742,42,21,2830,-8.38713,-3.6566188269106887,0.3779443777271672,-4.701067043112356,-0.11114371709628633
-1726374604907828816,31,24,2990,-8.37366,-4.49005852284072,0.40329569224672074,-4.994034996913609,-0.12152704402509013
-5981262272757323906,45,22,2860,-8.38046,-4.073093591605275,0.38677139700429364,-5.187169131142706,-0.12738888750486155
6630755647659993216,39,18,2940,-8.36888,-4.250955558027357,0.35057088914727985,-5.150953417423901,-0.130452646165392
4108365432253532845,37,5,2860,-8.39988,-2.430926477791939,0.32796354210358847,-1.969999037684481,-0.04658138810383917
324756780072763325,34,10,2990,-8.44686,-2.890246748551836,0.3698728185090547,-2.9789648940203266,-0.06712853285996023
-5981248398993831765,45,11,2940,-8.3858,-3.1218304298116633,0.3557533991405466,-3.4843872065717947,-0.0768229360895336
6630761946924984699,39,9,2860,-8.40727,-2.833997320756069,0.36383806850152284,-3.087214698474754,-0.06828023703944616
-3458827916252798246,47,12,2880,-8.39276,-3.231617636335958,0.35833327827505407,-3.717723105475061,-0.08470560947216836
-8503641131297588600,43,12,2910,-8.37223,-3.3731954533903945,0.3639780500349313,-3.8876603299732575,-0.08854834739378216
-4720021126736062053,46,14,2900,-8.38793,-3.6593726399103508,0.3839897473390775,-4.429320842333991,-0.10861202963861431
-2197638478625769422,32,11,2930,-8.36663,-2.756670401295573,0.38200208041164213,-3.0967558556370425,-0.06492737384343103
5369575038321082331,38,6,2820,-8.39907,-2.436957660829457,0.3284604805868444,-1.9260311084652797,-0.04405402966471771
8681914772680964765,42,10,2870,-8.42674,-3.0933930938294885,0.3578443410140625,-3.301751193773537,-0.07406527385613268
-7242449181531323428,44,13,2950,-8.38546,-3.41641293993554,0.3610171037521535,-4.047153890807977,-0.09652549021919445
-8503666359413100676,43,24,2870,-8.38251,-4.061596469239994,0.3759207666309585,-5.215280734953697,-0.13098270020714695
-4720009779439578862,46,23,2820,-8.41074,-4.375048949471933,0.3601994982845348,-5.358376801848086,-0.13552707814141068
-2668914975505158952,49,20,2900,-8.40057,-4.205273821793389,0.358994067742654,-5.262611693671401,-0.13022467764693782
5369553599071908596,38,17,2900,-8.37385,-3.515342052713371,0.3985634280319416,-4.1469317821454315,-0.09174042828352547
-4720019866047024594,46,15,2840,-8.39032,-3.5477842449508037,0.3556614643656941,-4.643106724363113,-0.11762737014525246
4108378044978472827,37,11,2980,-8.43705,-3.0813525706759424,0.32661544963509376,-3.5245427564381755,-0.08710233504309463
-936428872618802484,33,6,2890,-8.42275,-2.253789702665979,0.35387647589158505,-1.8904990589515036,-0.041650790396619196
-2668909924794054544,49,8,2960,-8.46551,-2.433092837175688,0.35050202362287103,-2.6589787344668414,-0.06396373193646043
1585985303081702526,35,12,2840,-8.38844,-3.1562015353135564,0.35628076251806157,-3.5371472143426654,-0.08099474858578722
1585976475124458503,35,7,2950,-8.41222,-2.3687131067573763,0.3533270820945143,-1.9058153569368799,-0.040699228069703254
8681918550758949366,42,9,2930,-8.39209,-2.9748032729302407,0.3132055541304196,-3.4818461005573633,-0.0838665283285224
7420683716422101336,41,18,2810,-8.39456,-3.47008898401121,0.41178455676791287,-4.151733003987487,-0.09173528882798787
-7242439092342129112,44,5,2930,-8.40197,-2.404624351362659,0.3139080464637435,-1.9260243372689818,-0.04598290402018134
-2668923803227063077,49,19,2840,-8.40846,-3.998365378811541,0.3596714331218159,-5.237480870444603,-0.1317662243929524
1585953772961003719,35,21,2960,-8.37473,-3.9163562937722114,0.3802359731334449,-4.768421408219039,-0.11420992362415909
6159486718447257008,40,17,2850,-8.38873,-3.9490165374334047,0.36234686488774115,-4.787233673195496,-0.1178695533907924
8681887022893785423,42,16,2990,-8.40134,-3.7097534038684197,0.35162436222063653,-4.542277742529654,-0.10814902469657382
-3930120801556082301,48,16,2800,-8.39691,-3.6617089614540492,0.36248090965952073,-4.36030231045497,-0.10257296502492996
2847160866793782839,36,24,2920,-8.39368,-4.359493003949189,0.3842053121334241,-5.103038122702174,-0.12440374700377765
-3930091790194428260,48,7,2920,-8.47926,-2.823092931639293,0.3161476200390492,-2.9305353027503775,-0.07563010818521154
6630765731862777812,39,10,2920,-8.40357,-2.6302163517887283,0.34307342713196093,-3.000441957707011,-0.07090674509776027
2847177262736903610,36,13,2800,-8.39009,-3.642018630456039,0.34546243536171556,-3.9160511804965217,-0.09330559828849629
7420708939914698980,41,6,2970,-8.40517,-2.419105812718712,0.3501439508730912,-2.29319081182644,-0.05134201285211911
-2987582954631973613,30,22,2820,-8.35817,-4.13724193913926,0.3791517177183698,-4.932012466094467,-0.12009469332210547
-8503649959422599679,43,23,2980,-8.37957,-3.771513565864498,0.3890619133635609,-5.066850336355,-0.12129557311530513
-2987556470147425770,30,11,2900,-8.39625,-3.270960530780991,0.3606670337734925,-3.487335945989071,-0.07857786408968877
6159513202549668779,40,6,2810,-8.43282,-2.3156078366735477,0.33473680169829123,-2.0883156201649045,-0.0463566619161287
-1726356948361884212,31,14,2940,-8.37456,-3.455518404079151,0.36376278613022256,-3.8466657195806957,-0.08749382633795434
6630763214914219192,39,8,2990,-8.43024,-2.5621733558900086,0.3444459842260673,-2.4119110347931993,-0.05689136637633827
-3458821604985471965,47,11,2970,-8.41265,-3.44158329465903,0.36435782732939903,-4.3143134700349215,-0.10717686880145942
324784520700327429,34,20,2940,-8.37831,-3.8469161744740106,0.37073038484826426,-4.325552665125366,-0.10053049302601487
-1726388478771515171,31,23,2860,-8.38641,-3.8193072910346104,0.3827983867882536,-4.756614044592548,-0.11295786520053822
-5981261004777409805,45,21,2990,-8.39205,-4.501876557216754,0.378017869635529,-5.322462743869827,-0.13347316188234415
-7242459265414884598,44,21,2800,-8.3984,-3.7434734457342165,0.382297817612395,-4.783543323182427,-0.11642166669489097
7420707683557313703,41,7,2880,-8.45788,-2.4020528734785977,0.35972714062228034,-2.3079161174321565,-0.054007789395131546
324759296727729597,34,8,2920,-8.43387,-2.3702543949477706,0.3644435882496058,-2.2089562127338995,-0.04887512900156532
-1726358209041601279,31,15,2800,-8.37295,-3.783351238538574,0.3475720291586927,-4.301358595720923,-0.10443297138962328
324788305106858198,34,19,2800,-8.39106,-3.621833337308836,0.35458292993631785,-4.364029661995647,-0.09935102977312525
8681888288641465640,42,17,2860,-8.40896,-3.474132072881175,0.3798870055495228,-4.3885145533097045,-0.10382756127863785
-3458839261645591371,47,5,2890,-8.41398,-2.4111558049053654,0.3445627848137728,-2.1163265388910117,-0.05470742793888994
-936411216361790032,33,16,2840,-8.36763,-3.9576762581083456,0.37314798937384647,-4.181531981270783,-0.09461061485333566
1585957557980350262,35,22,2890,-8.3908,-4.005278828350608,0.3702749427994757,-4.736145652788889,-0.11090735618365342
-2987558987014430960,30,5,2900,-8.39825,-2.3361074575629064,0.3158761240782805,-1.7992780165157007,-0.04119981790352021
4108376784324386838,37,12,2870,-8.3826,-2.969332943652056,0.3810267867972931,-3.429179234442572,-0.07483036755025381
-936430128845702273,33,7,2960,-8.42743,-2.4689999521121977,0.35414021246913585,-2.1880480479472615,-0.045518951433085944
-2668911190569695937,49,9,2890,-8.43159,-2.9236587172921347,0.3491282671111735,-3.538691013482454,-0.08854130187699476
-7242447920791023813,44,14,2830,-8.39626,-3.661581932761129,0.3649995488609572,-4.394615497245728,-0.10908899198211586
6159513202952775733,40,6,2880,-8.42737,-2.533470544404983,0.3201865407758245,-2.238673036012202,-0.04850927937917567
-2668912448730577066,49,10,2940,-8.40143,-2.76955922053715,0.3562981315715007,-3.528761850844267,-0.08397922327115101
-4720017341802929136,46,13,2860,-8.39142,-3.3505327988665554,0.3634469922078792,-4.112979434226597,-0.10029268393261756
-2987556470270920964,30,11,2990,-8.39173,-2.9671094676639864,0.3773802622854819,-3.176816581327806,-0.06815669593590368
5369576299070702338,38,7,2940,-8.44551,-2.2657903804778523,0.35886777210662485,-2.0653218487796208,-0.04535142477479866
-2197637222778675607,32,12,2850,-8.36941,-3.163537449289246,0.370331382314169,-3.6049569921545683,-0.08102247844955755
-4720003470416136955,46,24,2940,-8.40161,-3.8827872348045234,0.39383370848441074,-5.1345537304824065,-0.12371471446092626
5369552340922677957,38,16,2860,-8.3806,-3.7643265422213177,0.3514758685491934,-4.530932703168641,-0.11100759070121745
-8503649959546094873,43,23,2910,-8.37968,-3.7552329072064397,0.37573945732473685,-5.124147403609516,-0.12431570494469242
7420691283296521338,41,20,2830,-8.38827,-3.454460438745761,0.38082290583530537,-4.517964139365989,-0.10569249908092178
-5981261004914885587,45,21,2900,-8.3968,-4.5215766999702,0.3770700825678966,-5.427314659733482,-0.13974826733015264
6630754379798914113,39,19,2820,-8.38769,-3.4620529178971156,0.3715418318842428,-4.4787087494207976,-0.10525923037818587
8681879460162279665,42,22,2950,-8.383,-3.715412701828218,0.3875258483138493,-4.9109418541459195,-0.11537130767716204
-7242459265501098224,44,21,2890,-8.40861,-3.8683847254815524,0.37150962867615156,-4.801599199921928,-0.11513053779253146
-8503644918355770893,43,11,2870,-8.43432,-3.00163970407862,0.35570171362160846,-3.359762732602483,-0.07893944188569763
-5981249659566364324,45,12,2820,-8.4005,-3.260042129356638,0.36273761031361235,-3.941567444660318,-0.09039431002111468
2847179779478083508,36,15,2820,-8.38702,-3.2663818924855588,0.3743196942888335,-3.838466479035772,-0.0891967200665549
6630763214683539490,39,8,2900,-8.44208,-2.3605292268610496,0.35998953446466375,-2.3580728716538815,-0.05390311386516304
-3930119540396365046,48,17,2960,-8.38762,-3.89416800027988,0.3683145004068419,-4.888901083570622,-0.120179408477214
324788305505304956,34,19,2890,-8.39089,-3.655464850902048,0.35004198292352395,-4.362175265424663,-0.1010084727803417
2847149510130305688,36,23,2840,-8.38145,-3.806261206678337,0.3821841447858547,-4.705601968273013,-0.11063645044713763
6630748075431008010,39,20,2960,-8.39086,-3.899472296004376,0.3602147473183479,-4.808785822082293,-0.11473120680095197
6159485462120163005,40,16,2930,-8.40042,-3.506521873213016,0.3723196586387887,-4.213961131471217,-0.09558094437406484
7420707684053624577,41,7,2810,-8.44952,-2.1905694482304683,0.3603977618590391,-2.107783526432752,-0.05117242487803897
-1726358209537912153,31,15,2890,-8.377,-3.4581182813596842,0.3570830237780267,-4.050439532723166,-0.09536906074477071
-3930093055660166619,48,6,2840,-8.45009,-2.731568767741679,0.3805916155697889,-2.6764907407798795,-0.06917417440568975
2847178523225552641,36,14,2960,-8.37332,-3.6625514907011696,0.36520544146341744,-4.447656182802492,-0.10886286154469108
-7242446654943149382,44,15,2970,-8.40407,-3.4904487935319883,0.3803805877583471,-4.30615216336522,-0.10523770981298733
8681917289687775835,42,8,2850,-8.45453,-2.4739733356973397,0.33387126686803614,-2.489704500467484,-0.059658917583843146
-2668911190725812503,49,9,2800,-8.43708,-2.7829296614999053,0.33748899594324294,-3.440149672389942,-0.08371203511521225
-2987558987301033014,30,5,2990,-8.40222,-2.061864735627536,0.33448774467189885,-1.4333719691845492,-0.03215221007165721
1585977740641459018,35,6,2830,-8.44858,-2.337256827732576,0.3578614165481202,-1.9163968721857654,-0.04349479680358542
1585981525325271449,35,11,2920,-8.37956,-3.3829091796624966,0.34285619845371096,-3.6091313739331925,-0.08569806882890516
-2668922537705402366,49,18,2920,-8.39347,-3.6299454480201083,0.37571901285775694,-4.788257991616509,-0.11628614507578156
-3458839261153940693,47,5,2800,-8.41369,-2.438297993897571,0.3486715857819461,-2.35355519192103,-0.06315189069494663
1585957557558602524,35,22,2800,-8.381,-3.9856787395454636,0.3636074597214998,-4.935479162785089,-0.12225505850519455
7420682455397529765,41,19,2970,-8.39335,-3.5355547565084975,0.369994910289877,-4.552032599479395,-0.10734225665452493
-1726360726491130969,31,13,2820,-8.36263,-3.4614546475271912,0.34147834781483694,-4.099425475002835,-0.1001126329199377
324756780172957539,34,10,2900,-8.42892,-2.848090671594659,0.3548144995770594,-2.7256834321123553,-0.06071597798527047
-3458827916674545984,47,12,2810,-8.37884,-3.424724208053225,0.3338266870082851,-4.02184369806497,-0.0996316437648525
-8503641131118171054,43,12,2980,-8.37739,-3.315442071414045,0.35982112207990186,-3.840011761356785,-0.08914722529919193
-7242458009623713135,44,22,2960,-8.39475,-4.210321542105852,0.39330310919039524,-5.41488724238064,-0.1375189720954528
-1726374604970741462,31,24,2900,-8.36963,-4.281069672593877,0.3900540143061086,-4.891203497697808,-0.12013543200525645
-2668914975213896702,49,20,2990,-8.40882,-4.235844445442492,0.3677442435946413,-5.223243620319647,-0.1310574325365025
-2987579172215346536,30,21,2940,-8.35331,-3.706784396520741,0.3971062010694277,-4.597542090135215,-0.10661090146849841
5369553599363170846,38,17,2990,-8.36852,-3.393913893509298,0.3811694503744838,-4.1808231659662765,-0.09498463108514721
6159514463788609366,40,7,2970,-8.44985,-2.986425192090153,0.34150921476540747,-2.915078901913623,-0.07329614880114978
-4720021126817615483,46,14,2990,-8.39874,-3.5555655812073783,0.35358220375439664,-4.388848635426157,-0.10974052315746106
-2987550159278546247,30,12,2860,-8.38638,-3.6919138620811673,0.3478244288312338,-4.158570918307562,-0.10285896119591037
7420683716042295362,41,18,2880,-8.39543,-3.6637368360745066,0.3977023780457645,-4.343476407102763,-0.09915028705717492
-936412472320728551,33,17,2920,-8.38301,-4.007680001411635,0.343274540508395,-4.526595812742168,-0.1097791215388529
-936428873054530810,33,6,2800,-8.42005,-2.2021873242672183,0.3702111290276009,-1.8571722509623092,-0.04181762389399121
4108378044971482533,37,11,2910,-8.44792,-3.157965591155028,0.3431007238940709,-3.402530602376886,-0.08149818089647397
324760562640846772,34,9,2840,-8.396,-3.036463904389217,0.3280793291618257,-3.495022776105872,-0.0885305006025629
2847177262538845280,36,13,2890,-8.3702,-3.844162022817081,0.34209019806759255,-4.143507241777595,-0.10155695178851973
8681887022625824153,42,16,2900,-8.40256,-3.5402687665750747,0.38003961325247576,-4.0904674812311494,-0.09090965464546008
-2197625868401024594,32,5,2840,-8.39302,-2.267924362832973,0.3227039126492535,-2.011108474201561,-0.052164408848325426
-3930120801358023971,48,16,2890,-8.40985,-3.788556003532649,0.35913849173064283,-4.546096990029532,-0.10768594566086781
324787047078792655,34,18,2960,-8.37663,-3.656666595939037,0.37490585818851274,-4.297128207552735,-0.09938902976521875
-2668922537982684028,49,18,2950,-8.39045,-3.47547949535974,0.3681766111736914,-4.660712116140117,-0.11263126595798724
-3458839261519766079,47,5,2870,-8.41656,-2.442090894272349,0.34059977751113635,-2.1709441593803174,-0.0572011783113041
1585957557938408498,35,22,2870,-8.3776,-4.033047940373401,0.35603113877316245,-5.214139092933818,-0.1320330762648293
7420682455465102607,41,19,2900,-8.40433,-3.770586176820667,0.37901751296137,-4.656676787075689,-0.10952872397712686
-7242446654866256148,44,15,2900,-8.39832,-3.4573163686626573,0.4048362606400507,-4.238807472733111,-0.10467251439479988
8681917289657484561,42,8,2820,-8.44431,-2.5647717026795127,0.33578928140229847,-2.59595899141972,-0.06321442402993929
-2668911190658239661,49,9,2870,-8.43701,-2.9214672246101063,0.3560242883910943,-3.5038443250191023,-0.08700745879063525
-936430128869003253,33,7,2980,-8.43073,-2.6593831545713216,0.3325983047592817,-2.576972979502757,-0.06430241544178429
4108376784357008210,37,12,2890,-8.38038,-2.980794198075763,0.379202715040391,-3.4250318841756875,-0.07412860434115963
1585977740653109508,35,6,2840,-8.45225,-2.3242441330991626,0.3601489578815478,-2.0101218725237824,-0.04593138608317741
1585981525569931739,35,11,2950,-8.37126,-3.307409153409419,0.3412743196101407,-3.3286773597755843,-0.0771679763244818
7420707683655177819,41,7,2860,-8.43807,-2.4375932754366367,0.3629184850994837,-2.3113546763722463,-0.05469001921898042
-3930093055676477305,48,6,2830,-8.45028,-2.689819574199234,0.3460085925860105,-2.4086329578870704,-0.06382202750791284
2847178523153319603,36,14,2910,-8.36512,-3.7993490511060766,0.35281704661617297,-4.461768375157798,-0.10874156062881124
-3930119540319471812,48,17,2910,-8.39121,-4.047032315753258,0.37254619808204054,-5.091523088469583,-0.1296255062445979
2847149510146616374,36,23,2830,-8.37318,-3.7243908426986216,0.3991710337969226,-4.509424736565346,-0.10294420223356512
6630748075507901244,39,20,2910,-8.37889,-3.983496572097022,0.3420409152255918,-4.703832038620524,-0.11205291265132797
6159485462131813495,40,16,2940,-8.39519,-3.5087227916519557,0.37177095528961157,-4.290013780358192,-0.09689768262358028
8681888288608844268,42,17,2880,-8.40081,-3.6766921186492554,0.3631574134090525,-4.439483917279639,-0.10456896459929568
-8503644918125091191,43,11,2800,-8.43174,-3.1027885521689766,0.34515495243501876,-3.293925382133154,-0.07460282776932176
-5981249659596655598,45,12,2850,-8.39388,-3.3354147285728364,0.375865990541663,-4.151231888962212,-0.0992111199238025
2847179779522355370,36,15,2850,-8.38609,-3.5127390583191196,0.3484088391702937,-3.9718858205288714,-0.09174706844034365
-3458821604999452553,47,11,2990,-8.41533,-2.9994107784800588,0.36940740870754074,-3.617589644678866,-0.08474239152742125
6630763214890918212,39,8,2970,-8.43241,-2.2667446766244828,0.346340045281341,-2.2158217460962897,-0.050069192980688494
-5981261004828671961,45,21,2970,-8.39632,-4.318282144288836,0.3897638859492354,-5.235302623985636,-0.13177196664233032
-1726388478869379287,31,23,2880,-8.39508,-3.98230831700528,0.37603806355625913,-4.7122976792687306,-0.11231423665487834
6630754379754642251,39,19,2850,-8.39916,-3.5225558711728664,0.3752750082910198,-4.357917422392958,-0.09989335042993754
8681879460351017603,42,22,2920,-8.38568,-3.813795977306663,0.382325714790757,-4.979611650429972,-0.11921605722549082
-4720003470423127249,46,24,2930,-8.39647,-4.071719131445723,0.3928302461852507,-5.233549290416339,-0.12847484557001704
5369552341130056679,38,16,2810,-8.37562,-3.657494216574227,0.3602699010012838,-4.531671475502124,-0.1111365744588962
-8503649959483182227,43,23,2960,-8.38114,-3.9580796885972167,0.3758957405420827,-5.267733058595819,-0.1312460410746029
7420691283270890260,41,20,2840,-8.38131,-3.529301590693541,0.38102700815802093,-4.588011402942075,-0.10830732906851881
-7242447920765392735,44,14,2840,-8.39276,-3.752607103760289,0.3607781811559752,-4.279212500371554,-0.10261520645696176
-2668912448718926576,49,10,2930,-8.3942,-3.041471268496796,0.3575233957517218,-3.971523410685576,-0.09660304076097018
-4720017342345841970,46,13,2810,-8.3834,-3.66020751120155,0.3731066941725251,-4.576277762428935,-0.11638023119709467
5369576299054391652,38,7,2930,-8.45598,-2.286969894971692,0.3379032563748585,-1.8930144451820021,-0.03925993560636663
-2197637222748384333,32,12,2820,-8.35814,-3.302608177373752,0.3639544410772772,-3.5490989768331844,-0.07851841899283211
8681887022833202875,42,16,2970,-8.39717,-3.680329582718044,0.36050190038934066,-4.594880135502777,-0.11217745079352157
-2197625868380053712,32,5,2830,-8.39882,-2.2654887578106027,0.31874989605063436,-1.8777600750168684,-0.04749832991943113
324787047160346085,34,18,2910,-8.38378,-3.516818169936483,0.3764059790662583,-4.06141946968607,-0.08973187879949299
